shipper_id,shipper_name,shipper_contact_details,product_id,vehicle_maker,vehicle_model,vehicle_color,vehicle_model_year,vehicle_price,quantity,discount,customer_id,customer_name,gender,job_title,phone_number,email_address,city,country,state,customer_address,order_date,order_id,ship_date,ship_mode,shipping,postal_code,credit_card_type,credit_card_number,customer_feedback,quarter_number
2259,Quimba,349-54-1230,4833,Volvo,C70,Turquoise,2010,78682.13,2,0.63,66259-701,Estele Baggett,Female,Structural Engineer,614-674-9191,ebaggettqc@about.me,Columbus,United States,Ohio,2435 Goodland Circle,2018-02-15,50563-180,2018-04-04,Second Class,Truck,43268,americanexpress,3.94E+15,Bad,1
2936,Skinder,343-66-6270,3745,Acura,TL,Pink,2007,80721.88,1,0.66,50436-4379,Maryl Jacquemard,Female,Graphic Designer,864-248-2548,mjacquemard8f@google.ru,Anderson,United States,South Carolina,83 Montana Park,2018-02-15,53950-7007,2018-03-03,Second Class,Air,29625,switch,4.02E+15,Very Bad,1
3221,Snaptags,245-67-0465,4303,Ram,Dakota,Green,2011,75793.74,2,0.62,55154-3379,Derick Scottesmoor,Male,VP Product Management,606-222-9568,dscottesmoorqu@barnesandnoble.com,London,United States,Kentucky,2 Westport Terrace,2018-02-15,61995-2371,2018-05-14,Second Class,Air,40745,diners-club-carte-blanche,1.82E+15,Okay,1
3220,Skimia,869-81-5558,3938,GMC,Savana 3500,Teal,2007,90667.01,2,0.64,41250-467,Hatty Melmore,Female,Assistant Media Planner,717-315-7277,hmelmore6m@spotify.com,Harrisburg,United States,Pennsylvania,93997 Scofield Lane,2018-02-15,63187-185,2018-03-22,First Class,Truck,17105,jcb,3.66E+15,Very Good,1
3599,Meejo,506-59-6468,4801,Porsche,Boxster,Purple,2002,84478.08,1,0.56,36987-1498,Seamus Harrell,Male,Software Test Engineer II,205-686-6704,sharrellb3@twitter.com,Birmingham,United States,Alabama,99 Dawn Place,2018-02-15,65224-539,2018-04-03,Second Class,Truck,35225,diners-club-carte-blanche,2.29E+15,Okay,1
1415,Dabfeed,422-06-7486,4298,BMW,M Roadster,Yellow,2008,83038.49,1,0.47,65862-536,Keen Galego,Male,Mechanical Systems Engineer,915-129-2280,kgalego62@lulu.com,El Paso,United States,Texas,993 Mandrake Street,2018-02-16,43063-209,2018-04-24,First Class,Truck,88530,diners-club-carte-blanche,1.80E+15,Very Bad,1
1248,Yodo,237-23-4929,3985,Lexus,RX,Aquamarine,2002,95699.67,2,0.51,54569-0843,Matilda Kegan,Female,VP Sales,773-697-9188,mkegan9a@github.com,Chicago,United States,Illinois,439 Mallory Place,2018-02-16,52125-531,2018-03-23,Second Class,Air,60657,visa,2.46E+15,Very Good,1
2443,Eamia,190-67-6241,3778,Honda,CR-X,Goldenrod,1985,81399.78,1,0.6,41163-496,Britta Danielsky,Female,Desktop Support Technician,516-936-3022,bdanielsky7z@stumbleupon.com,New Hyde Park,United States,New York,8185 Crescent Oaks Terrace,2018-02-16,57520-0500,2018-05-13,Standard Class,Air,11044,jcb,1.50E+15,Good,1
1325,Wikibox,767-51-2913,4509,Hyundai,Tucson,Red,2010,99704.46,2,0.7,41190-915,Isadora Riggoll,Female,Assistant Manager,724-372-9092,iriggollgn@gravatar.com,New Castle,United States,Pennsylvania,0 Toban Parkway,2018-02-17,0069-3120,2018-03-24,Standard Class,Truck,16107,mastercard,4.67E+15,Okay,1
2561,Voomm,672-81-9502,4036,Ford,Bronco II,Turquoise,1989,78372.26,2,0.66,0093-5142,Lexie Lymbourne,Female,Cost Accountant,706-924-7335,llymbourneb9@squarespace.com,Athens,United States,Georgia,827 Lien Way,2018-02-17,0220-9314,2018-03-24,First Class,Air,30610,jcb,3.63E+15,Very Good,1
1114,Gabcube,768-57-3316,4667,Mazda,Miata MX-5,Crimson,2008,93152.59,2,0.62,54569-1155,Siward Stainton - Skinn,Male,Statistician I,407-575-8746,sstaintonel@mac.com,Orlando,United States,Florida,30499 Spohn Avenue,2018-02-17,41520-114,2018-03-26,Second Class,Truck,32835,americanexpress,3.35E+15,Very Good,1
2571,Quaxo,646-21-7402,4338,Buick,Park Avenue,Red,2000,99336.89,1,0.65,64125-127,Warden Pund,Male,Information Systems Manager,775-308-3119,wpundg8@arizona.edu,Carson City,United States,Nevada,63051 Anzinger Street,2018-02-17,51523-006,2018-02-24,Second Class,Air,89706,switch,2.52E+15,Very Good,1
1482,Twitterworks,312-35-7412,3900,Suzuki,Grand Vitara,Goldenrod,2002,86923.41,2,0.62,64990-601,Marcia Burdis,Female,Environmental Tech,941-127-1885,mburdisig@unicef.org,Sarasota,United States,Florida,93 Manufacturers Junction,2018-02-17,55910-042,2018-02-27,Same Day,Air,34276,diners-club-enroute,3.22E+15,Good,1
1573,Mycat,601-43-4107,3746,Mazda,MX-5,Purple,2001,77562.54,2,0.54,54868-5545,Erny Lapwood,Male,Senior Editor,205-303-9173,elapwoodke@zimbio.com,Birmingham,United States,Alabama,57759 Fallview Parkway,2018-02-18,0113-0166,2018-03-25,Second Class,Air,35205,jcb,3.08E+15,Very Good,1
1809,Browsebug,864-23-1420,4550,Audi,A8,Indigo,2012,86074.14,1,0.44,68745-1057,Riannon Vaisey,Female,Environmental Specialist,951-862-0351,rvaiseyo8@nytimes.com,Riverside,United States,California,150 Farragut Trail,2018-02-18,0268-6640,2018-03-30,Second Class,Truck,92513,diners-club-enroute,2.39E+15,Very Good,1
2356,Cogidoo,420-99-2483,3519,Dodge,Dakota,Blue,1993,75369.26,2,0.49,10631-099,Marcela Nials,Female,Biostatistician IV,952-896-2862,mnialsis@goo.ne.jp,Young America,United States,Minnesota,41 Clove Center,2018-02-18,0591-0885,2018-03-22,Standard Class,Air,55564,jcb,3.08E+15,Very Good,1
3648,Avaveo,866-62-6025,4196,Nissan,Titan,Puce,2009,90636.01,2,0.6,50730-8719,Elmo Kornacki,Male,Financial Analyst,484-705-8462,ekornackins@de.vu,Reading,United States,Pennsylvania,12 Butternut Drive,2018-02-18,47682-073,2018-04-19,Second Class,Air,19605,jcb,2.10E+15,Okay,1
2551,Zoonoodle,610-12-0339,4534,Toyota,Land Cruiser,Turquoise,1992,87230.48,2,0.55,75857-1123,Ronni Jeffress,Female,Budget/Accounting Analyst I,516-795-9981,rjeffresskw@usgs.gov,New Hyde Park,United States,New York,6550 Fallview Avenue,2018-02-18,57237-095,2018-03-22,First Class,Truck,11044,bankcard,2.82E+15,Very Good,1
2110,Kazu,629-11-7458,4435,Subaru,Impreza,Khaki,1996,96712,2,0.65,0713-0166,Annmaria Thireau,Female,Biostatistician II,334-697-1884,athireau8t@google.es,Montgomery,United States,Alabama,23304 Village Trail,2018-02-18,63304-445,2018-04-03,Same Day,Truck,36104,jcb,4.26E+15,Good,1
2901,Thoughtbridge,686-99-7947,4057,Buick,Roadmaster,Crimson,1991,96216.23,1,0.58,53808-0396,Eddie Ortsmann,Female,Safety Technician IV,312-110-7916,eortsmann7m@studiopress.com,Chicago,United States,Illinois,6 Maryland Road,2018-02-19,54473-210,2018-05-17,Same Day,Air,60609,jcb,4.85E+15,Very Good,1
3098,Zoomcast,835-58-8785,4154,Isuzu,Rodeo,Green,1998,71133.07,2,0.69,50844-753,Arielle Chrestien,Female,Research Nurse,214-971-5732,achrestien6z@va.gov,Dallas,United States,Texas,70214 Maywood Lane,2018-02-19,55154-2416,2018-03-26,Standard Class,Truck,75323,bankcard,4.92E+15,Good,1
3119,Mynte,323-91-4731,4532,Bentley,Continental Flying Spur,Fuscia,2009,73653.04,2,0.5,65517-0027,Iain Potell,Male,Software Consultant,812-313-8264,ipotellm@sogou.com,Evansville,United States,Indiana,0683 Everett Trail,2018-02-20,13537-217,2018-04-05,Second Class,Truck,47725,maestro,1.37E+15,Very Good,1
3581,Wordpedia,325-38-0058,4420,Maserati,GranTurismo,Orange,2011,91276.11,1,0.4,24385-549,Matty Dabinett,Male,Marketing Manager,619-147-1030,mdabinett5d@discovery.com,Chula Vista,United States,California,2765 Carioca Street,2018-02-20,41900-500,2018-02-28,First Class,Air,91913,china-unionpay,2.18E+15,Good,1
2010,Devbug,752-26-0836,3650,Mercedes-Benz,SL-Class,Purple,1995,95008.58,1,0.62,53808-0832,Arnie Bailey,Male,Safety Technician II,954-406-6986,abailey67@harvard.edu,Fort Lauderdale,United States,Florida,2022 Gale Court,2018-02-20,49349-069,2018-05-15,Second Class,Truck,33305,jcb,3.10E+15,Good,1
2519,Tagcat,803-42-2537,3501,Volkswagen,GTI,Blue,2011,80690.46,1,0.4,64679-743,Ulrich Starkie,Male,Senior Sales Associate,331-368-8257,ustarkiejs@shareasale.com,Aurora,United States,Illinois,8 Washington Crossing,2018-02-20,49884-397,2018-03-27,Same Day,Air,60505,mastercard,3.08E+15,Good,1
1797,Oloo,148-76-9008,3537,Chevrolet,Camaro,Turquoise,1970,80887.67,1,0.57,32909-723,De witt Abramovitz,Male,Web Designer IV,907-152-0169,dwittmi@usda.gov,Anchorage,United States,Alaska,998 Canary Hill,2018-02-20,50322-005,2018-04-26,Standard Class,Air,99599,maestro,4.64E+15,Good,1
1893,Digitube,282-02-0435,4740,Mazda,MX-6,Turquoise,1996,89147.6,1,0.56,36800-004,Steven Enders,Male,Assistant Media Planner,813-898-1241,senders3o@shinystat.com,Tampa,United States,Florida,7513 Lighthouse Bay Center,2018-02-20,65003-018,2018-05-29,Standard Class,Truck,33673,diners-club-enroute,2.03E+15,Very Good,1
3975,Janyx,898-97-6903,4706,Mazda,B-Series,Khaki,2006,77883.92,1,0.67,0555-1054,Danica Osgood,Female,Financial Advisor,202-950-2460,dosgoodrq@walmart.com,Washington,United States,District of Columbia,3530 5th Circle,2018-02-21,0641-6073,2018-03-03,First Class,Air,20404,jcb,1.50E+15,Very Good,1
2669,Brainsphere,105-82-0581,4190,Cadillac,Escalade EXT,Blue,2010,72719.15,2,0.67,36987-1163,Laurens Wye,Male,Web Developer II,212-155-4033,lwyeng@printfriendly.com,New York City,United States,New York,726 Oneill Hill,2018-02-21,13668-343,2018-03-04,First Class,Air,10275,china-unionpay,2.37E+15,Very Good,1
3253,Yamia,134-03-8131,4450,Subaru,Alcyone SVX,Red,1994,81030.05,2,0.68,55154-7453,Ofelia Bevans,Female,Geologist I,515-783-6239,obevanskq@parallels.com,Des Moines,United States,Iowa,67 Emmet Lane,2018-02-21,43269-835,2018-03-28,First Class,Truck,50369,switch,2.74E+15,Okay,1
1840,Kwinu,337-41-5636,4956,Dodge,Ram Wagon B150,Purple,1994,99490.76,2,0.51,36000-175,Audrie Wilber,Female,Data Coordiator,212-878-1214,awilberaf@buzzfeed.com,New York City,United States,New York,11 Golf Parkway,2018-02-21,49288-0906,2018-02-28,Standard Class,Air,10184,jcb,3.78E+15,Good,1
1702,Jetwire,823-89-9741,4183,Honda,Civic Si,Mauv,2006,95633.17,2,0.46,52584-626,Brenda Leggat,Female,Research Associate,206-315-9268,bleggata9@si.edu,Seattle,United States,Washington,365 Rieder Point,2018-02-21,55154-0680,2018-04-26,Second Class,Air,98148,jcb,2.14E+15,Good,1
3605,Skyba,314-36-3449,4681,Lincoln,Aviator,Orange,2004,97440.6,1,0.62,0178-0370,Fair Ingry,Male,Web Designer IV,603-501-8133,fingry9w@posterous.com,Portsmouth,United States,New Hampshire,64137 Pond Circle,2018-02-21,59958-200,2018-03-28,Second Class,Truck,3804,jcb,4.14E+15,Okay,1
1211,Tagcat,879-54-8503,4997,Pontiac,Fiero,Violet,1984,70851.06,1,0.65,36800-262,Eudora Joscelyne,Female,Developer I,319-289-2106,ejoscelynebc@goo.gl,Cedar Rapids,United States,Iowa,355 Blue Bill Park Lane,2018-02-22,0591-0338,2018-03-13,Same Day,Air,52405,jcb,4.69E+15,Very Good,1
2754,Teklist,820-79-0743,4934,Lexus,ES,Mauv,2012,97391.9,2,0.48,16590-301,Sibley Benez,Female,Office Assistant I,917-236-1953,sbenezm4@stumbleupon.com,Jamaica,United States,New York,7 Oriole Drive,2018-02-22,21749-527,2018-05-05,First Class,Air,11436,visa,4.20E+15,Okay,1
1883,Agimba,296-32-9525,3977,Scion,xD,Blue,2011,77735.37,1,0.4,59746-211,Madonna Agge,Female,GIS Technical Architect,719-523-4709,magge8d@imdb.com,Pueblo,United States,Colorado,99 Derek Crossing,2018-02-22,54569-0322,2018-04-23,Second Class,Truck,81010,bankcard,4.18E+15,Very Good,1
3911,Jabbercube,496-50-4716,4370,Saturn,VUE,Purple,2009,96258.12,2,0.56,41163-478,Dugald Deakin,Male,Senior Cost Accountant,303-904-3257,ddeakin51@list-manage.com,Aurora,United States,Colorado,2 Milwaukee Point,2018-02-22,55504-9003,2018-04-28,Standard Class,Truck,80044,china-unionpay,1.39E+15,Good,1
2332,Oozz,635-15-3112,4629,Volkswagen,Cabriolet,Fuscia,1990,94221.38,2,0.47,0591-5307,Flint Gunston,Male,Operator,407-830-3175,fgunston3@mozilla.org,Orlando,United States,Florida,9682 Warbler Terrace,2018-02-22,57520-1044,2018-03-16,First Class,Truck,32885,jcb,4.39E+15,Very Good,1
3878,Zoombeat,874-28-5123,4035,BMW,M3,Mauv,2012,97713.69,1,0.58,0603-2433,Gerladina Beswetherick,Female,Recruiter,212-479-7667,gbeswetherickgs@google.it,New York City,United States,New York,204 North Trail,2018-02-22,59078-031,2018-03-29,Same Day,Truck,10009,jcb,3.19E+15,Very Good,1
2911,Realbuzz,681-37-9765,4627,Buick,Riviera,Yellow,1997,71645.3,1,0.47,52959-997,Kilian Ivie,Male,Cost Accountant,864-182-7760,kivie1a@ted.com,Spartanburg,United States,South Carolina,4152 Grayhawk Avenue,2018-02-23,0440-1771,2018-04-05,Second Class,Air,29319,visa,3.26E+15,Good,1
3044,Voonte,167-88-2365,4307,Bentley,Azure,Indigo,2010,85728.11,2,0.5,50563-112,Trip Stansell,Male,Budget/Accounting Analyst I,303-501-9600,tstansell6j@merriam-webster.com,Littleton,United States,Colorado,6 Fallview Point,2018-02-23,11896-0018,2018-05-05,Standard Class,Truck,80127,americanexpress,2.09E+15,Good,1
1057,Voolia,723-29-9697,4998,Dodge,Dynasty,Yellow,1992,99698.28,1,0.57,52054-215,Vince Sheekey,Male,Financial Advisor,617-645-5606,vsheekeyrc@nps.gov,Cambridge,United States,Massachusetts,85951 Mayfield Hill,2018-02-23,55301-243,2018-04-17,First Class,Air,2142,maestro,2.64E+15,Good,1
3120,Thoughtworks,574-74-0037,4720,Pontiac,Grand Prix,Fuscia,2002,80727.51,2,0.46,0135-0460,Chadd Firpi,Male,Administrative Assistant III,479-672-2885,cfirpi1o@wp.com,Fort Smith,United States,Arkansas,3 Corscot Circle,2018-02-23,58118-0212,2018-04-19,Standard Class,Truck,72905,china-unionpay,4.35E+15,Very Good,1
2001,Omba,458-38-5152,3786,Mitsubishi,Endeavor,Orange,2009,84706.81,1,0.56,51523-018,Homere Denford,Male,Operator,501-383-4943,hdenford19@toplist.cz,Little Rock,United States,Arkansas,795 Portage Alley,2018-02-23,76519-1011,2018-05-04,Same Day,Truck,72204,jcb,3.53E+15,Okay,1
1144,Dynabox,432-13-7009,4991,Pontiac,Grand Prix,Aquamarine,1992,94894.77,1,0.64,11822-0900,Will Lumley,Male,Statistician IV,212-512-9828,wlumley74@vimeo.com,New York City,United States,New York,33 Buhler Court,2018-02-24,25021-824,2018-02-28,Same Day,Air,10029,diners-club-enroute,3.99E+15,Okay,1
2801,Linkbridge,746-17-1815,4231,Mazda,MX-3,Pink,1994,83302.01,1,0.5,65841-695,Christie Cerie,Female,Electrical Engineer,361-535-1418,cceriem0@ed.gov,Corpus Christi,United States,Texas,063 Pankratz Court,2018-02-24,36987-2236,2018-04-19,First Class,Air,78465,americanexpress,2.75E+15,Good,1
1592,Eimbee,102-41-0153,3710,Mercedes-Benz,E-Class,Aquamarine,2002,90113.46,1,0.48,60760-978,Dannie Bold,Male,Occupational Therapist,678-609-3172,dboldfm@berkeley.edu,Atlanta,United States,Georgia,49986 Warbler Center,2018-02-24,43353-867,2018-05-26,Same Day,Truck,30301,jcb,1.56E+15,Very Good,1
3611,Topicstorm,557-02-9169,3560,Pontiac,Montana,Turquoise,2005,71224.95,2,0.54,54868-5585,Brandtr Playhill,Male,Database Administrator IV,775-503-6439,bplayhillfx@uol.com.br,Carson City,United States,Nevada,56197 Hollow Ridge Terrace,2018-02-24,49738-872,2018-04-14,Same Day,Truck,89714,jcb,4.82E+15,Good,1
2080,Buzzbean,123-20-9005,4130,Mazda,Protege,Green,1998,78948.71,2,0.47,49967-372,Sally Timmes,Female,Associate Professor,772-707-3854,stimmeso0@businessinsider.com,Port Saint Lucie,United States,Florida,8354 David Circle,2018-02-24,52686-230,2018-04-26,Second Class,Truck,34985,visa-electron,3.21E+15,Very Good,1
3462,Tagcat,146-37-9519,4400,Mercedes-Benz,SLS-Class,Pink,2011,81230.36,1,0.54,0591-0932,Valery Crole,Female,Senior Cost Accountant,209-717-5017,vcroleo7@shop-pro.jp,Fresno,United States,California,50942 Bellgrove Street,2018-02-25,10596-330,2018-04-04,First Class,Truck,93715,jcb,2.04E+15,Very Good,1
2362,Jayo,811-83-2542,4268,Mitsubishi,Galant,Indigo,1988,98595.76,1,0.44,57955-1531,Patton Ritmeyer,Male,Financial Advisor,213-726-4729,pritmeyerly@prlog.org,Van Nuys,United States,California,6759 Victoria Point,2018-02-25,44924-116,2018-03-04,Standard Class,Truck,91499,solo,4.34E+15,Very Good,1
1140,Vinte,170-33-0650,4972,Toyota,Tacoma Xtra,Maroon,2003,76048.61,1,0.46,16571-150,Shir Bullent,Female,Payment Adjustment Coordinator,623-188-4046,sbullent5b@creativecommons.org,Phoenix,United States,Arizona,81967 Old Shore Alley,2018-02-25,49288-0145,2018-03-04,Second Class,Truck,85020,jcb,3.55E+15,Very Good,1
1510,Jamia,264-34-2085,4588,Hyundai,Elantra,Khaki,2004,89167.22,1,0.49,0597-0058,Pavel Griffith,Male,Health Coach II,303-665-1796,pgriffithgt@ezinearticles.com,Aurora,United States,Colorado,39659 Northridge Alley,2018-02-25,65044-6695,2018-05-05,First Class,Air,80044,bankcard,3.68E+15,Okay,1
3778,Pixonyx,581-55-7507,3903,Hyundai,Tiburon,Purple,2003,74809.42,1,0.45,59450-200,Ramon Filipson,Male,Geological Engineer,515-506-7235,rfilipsonoy@techcrunch.com,Des Moines,United States,Iowa,1235 Mallard Plaza,2018-02-26,0135-0484,2018-04-05,Standard Class,Air,50393,switch,4.99E+15,Okay,1
1808,Linkbridge,464-43-1062,4423,Mazda,B-Series Plus,Violet,2003,95019.74,1,0.6,63304-581,Jermaine Ramsdale,Male,Human Resources Manager,812-758-1637,jramsdalejr@ycombinator.com,Terre Haute,United States,Indiana,7844 Susan Circle,2018-02-26,0268-1069,2018-05-20,First Class,Truck,47805,laser,1.86E+15,Good,1
3871,Linkbuzz,863-38-3008,3998,Suzuki,Vitara,Red,2004,82663.59,2,0.49,49643-301,Brit Brennan,Female,Account Executive,626-219-1419,bbrennann6@cam.ac.uk,Alhambra,United States,California,3196 Mifflin Trail,2018-02-26,0378-7155,2018-05-13,Standard Class,Air,91841,maestro,4.33E+15,Good,1
2575,Teklist,509-94-2704,3882,Ford,Econoline E250,Fuscia,1999,71998.06,2,0.7,60505-0821,Waite Huckin,Male,Graphic Designer,713-499-2223,whuckindx@hao123.com,Houston,United States,Texas,903 Arapahoe Park,2018-02-26,41520-958,2018-05-05,Second Class,Air,77299,visa,4.82E+15,Good,1
1876,Jabberbean,205-13-4102,4380,Morgan,Aero 8,Maroon,2007,73107.99,2,0.48,33261-158,Yorker Brewis,Male,Dental Hygienist,251-762-6091,ybrewish9@oracle.com,Mobile,United States,Alabama,68813 Sunfield Park,2018-02-26,58914-012,2018-05-05,Second Class,Air,36616,americanexpress,3.48E+15,Okay,1
2604,Latz,420-62-9576,4954,BMW,X3,Pink,2006,99052.11,1,0.65,24488-027,Trey Jirick,Male,Senior Cost Accountant,610-369-0593,tjirick3u@e-recht24.de,Allentown,United States,Pennsylvania,576 Cambridge Center,2018-02-27,43742-0197,2018-05-17,Second Class,Truck,18105,jcb,2.71E+15,Very Good,1
3861,Skyba,680-14-7820,4480,Lincoln,LS,Crimson,2002,84795.67,1,0.4,49348-788,Betteann Temperton,Female,Technical Writer,202-887-9992,btempertonj0@fastcompany.com,Washington,United States,District of Columbia,623 Bluejay Alley,2018-02-27,52125-827,2018-03-04,First Class,Air,20226,jcb,1.98E+15,Very Good,1
1701,Divavu,706-52-1841,4695,Chevrolet,1500,Orange,1997,86014.7,1,0.49,24909-606,Reinald Bruce,Male,Office Assistant III,215-673-8768,rbrucejz@google.ca,Philadelphia,United States,Pennsylvania,57262 New Castle Center,2018-02-27,57520-0955,2018-05-05,Standard Class,Truck,19178,jcb,1.81E+15,Okay,1
3714,Zava,503-12-3193,3861,Mercury,Sable,Aquamarine,1998,83897.83,1,0.48,53489-330,Judy Kopf,Female,Environmental Specialist,203-704-1147,jkopfd9@wunderground.com,New Haven,United States,Connecticut,4475 Beilfuss Plaza,2018-02-27,65585-511,2018-05-03,Same Day,Truck,6520,instapayment,3.46E+15,Good,1
1595,Youfeed,189-06-3930,4866,Chevrolet,Suburban 1500,Orange,2009,93066.53,1,0.49,61245-146,Elwin Breckon,Male,Electrical Engineer,682-509-6202,ebreckon7c@geocities.jp,Fort Worth,United States,Texas,95236 Ohio Alley,2018-02-28,0268-0275,2018-03-18,Same Day,Truck,76110,americanexpress,2.20E+15,Good,1
1155,Lajo,740-59-3740,4976,Chevrolet,K5 Blazer,Purple,1995,76966.08,2,0.41,68387-802,Riley McGeechan,Male,Internal Auditor,406-295-0934,rmcgeechan7p@digg.com,Bozeman,United States,Montana,4237 Lien Park,2018-02-28,11673-245,2018-05-05,Standard Class,Air,59771,jcb,2.14E+15,Okay,1
3336,Livetube,707-22-4767,4602,Lincoln,MKX,Maroon,2009,98757.32,1,0.56,60681-7002,Keary Leebeter,Male,Cost Accountant,210-956-7181,kleebeterr5@msu.edu,San Antonio,United States,Texas,304 Grim Trail,2018-02-28,54569-1647,2018-05-03,Standard Class,Truck,78285,jcb,4.69E+15,Good,1
3261,Tagcat,570-40-5193,4521,Toyota,4Runner,Crimson,1999,72732.05,1,0.54,36987-1770,Euphemia McNuff,Female,Sales Associate,303-213-2819,emcnuffcq@wp.com,Denver,United States,Colorado,4 Vidon Crossing,2018-02-28,58118-1391,2018-04-21,First Class,Truck,80270,jcb,3.01E+15,Good,1
2904,Photolist,497-92-9272,3599,Infiniti,G25,Indigo,2012,93388.29,1,0.57,68151-2347,Norina Zecchinii,Female,Budget/Accounting Analyst IV,509-448-4917,nzecchiniijf@webeden.co.uk,Spokane,United States,Washington,4098 Dunning Junction,2018-02-28,63323-285,2018-04-04,Same Day,Truck,99252,jcb,3.23E+15,Very Good,1
1907,Pixonyx,846-34-1523,4682,BMW,X3,Blue,2008,80135.57,2,0.65,52810-411,Riordan Laise,Male,Account Coordinator,210-179-7686,rlaisedh@acquirethisname.com,San Antonio,United States,Texas,83328 Heath Avenue,2018-01-03,55926-0021,2018-04-04,Second Class,Truck,78285,china-unionpay,2.41E+15,Very Good,1
3223,Linklinks,606-68-6621,4337,Lamborghini,Diablo,Teal,1991,93448.22,2,0.44,36987-2341,Alexander Chastang,Male,Graphic Designer,614-782-8409,achastangit@liveinternet.ru,Columbus,United States,Ohio,5 Annamark Junction,2018-01-03,68258-1972,2018-04-05,Same Day,Truck,43204,jcb,1.37E+15,Good,1
3390,Jabbersphere,331-59-8481,4152,GMC,Savana 3500,Blue,2007,79925.88,2,0.58,36800-517,Orland Luthwood,Male,Staff Scientist,804-173-4821,oluthwoodi4@mapy.cz,Richmond,United States,Virginia,41 Dawn Court,2018-01-03,76439-252,2018-04-14,Standard Class,Truck,23208,jcb,2.15E+15,Very Bad,1
2125,Kamba,283-27-2548,3860,Buick,Regal,Orange,2011,93563.33,2,0.69,42507-612,Phillipe Fussie,Male,Director of Sales,305-467-5364,pfussier@lycos.com,Miami,United States,Florida,3110 Loomis Parkway,2018-02-03,0527-1366,2018-05-04,First Class,Air,33158,jcb,3.42E+15,Very Bad,1
3774,Abata,275-55-1787,4957,Volvo,S80,Turquoise,2003,77606.71,2,0.67,52644-003,Pippy Seagrove,Female,Research Assistant I,301-591-5117,pseagroveao@google.cn,Rockville,United States,Maryland,5 Stuart Point,2018-02-03,114522-2683,2018-05-14,Standard Class,Air,20851,mastercard,2.58E+15,Okay,1
3263,Zoombeat,862-45-7382,4657,Mitsubishi,Truck,Pink,1987,89080.71,2,0.51,0338-0047,Georg Scrancher,Male,Information Systems Manager,626-861-6415,gscrancherc3@bloglines.com,Pasadena,United States,California,932 Hollow Ridge Plaza,2018-02-03,11673-679,2018-03-04,Standard Class,Truck,91199,switch,3.61E+15,Bad,1
2078,Gabcube,571-46-4187,3643,Jeep,Comanche,Pink,1992,96416.25,2,0.55,58517-340,Gennifer Mor,Female,Business Systems Development Analyst,213-585-6350,gmor8z@quantcast.com,Los Angeles,United States,California,8429 Nancy Center,2018-02-03,43857-0117,2018-05-18,First Class,Air,90081,diners-club-international,1.39E+15,Bad,1
1795,Twiyo,601-64-6468,3774,Volkswagen,Type 2,Red,1988,77798.74,1,0.43,54868-6387,Stephannie Senett,Female,Marketing Assistant,210-417-5117,ssenettlp@wunderground.com,San Antonio,United States,Texas,4450 Forster Hill,2018-02-03,52125-862,2018-05-04,Standard Class,Truck,78230,jcb,2.82E+15,Good,1
1641,Vitz,303-29-5200,3528,Toyota,Solara,Blue,2004,72305.48,1,0.68,50436-8102,Helene Allaway,Female,Librarian,828-509-9826,hallawaycc@newyorker.com,Asheville,United States,North Carolina,94985 Service Park,2018-02-03,59045-1001,2018-04-23,Second Class,Truck,28805,jcb,4.73E+15,Bad,1
1110,Riffwire,430-80-6105,4210,Kia,Forte,Turquoise,2011,88119.82,2,0.68,0013-2653,Edi Stodd,Female,Senior Financial Analyst,571-949-9499,estoddiw@dot.gov,Reston,United States,Virginia,09112 Beilfuss Plaza,2018-02-03,64942-1176,2018-05-18,Same Day,Air,22096,diners-club-enroute,4.53E+15,Okay,1
3762,Skipstorm,181-41-7940,3624,Acura,RL,Blue,2000,90507.79,2,0.4,58232-9911,Dione Kenington,Female,Teacher,781-376-3826,dkenington72@51.la,Watertown,United States,Massachusetts,569 Delladonna Trail,2018-03-03,58118-0570,2018-05-04,Same Day,Air,2472,jcb,3.08E+15,Very Bad,1
1888,Tazzy,254-58-3750,4315,GMC,3500,Maroon,1994,93635.82,2,0.49,76237-162,Beryle Carlan,Female,Accounting Assistant IV,202-657-3775,bcarlans@newsvine.com,Washington,United States,District of Columbia,20207 Lotheville Way,2018-03-03,37012-160,2018-05-05,Standard Class,Air,20442,bankcard,2.91E+15,Okay,1
1582,Mynte,587-21-7915,4548,Pontiac,6000,Yellow,1985,77566.5,1,0.69,61995-0212,Adelheid Edgeley,Female,VP Product Management,719-256-4587,aedgeleyhg@godaddy.com,Colorado Springs,United States,Colorado,267 Dunning Pass,2018-03-03,49230-203,2018-05-04,Same Day,Truck,80915,jcb,4.81E+15,Okay,1
1812,Chatterbridge,699-75-3481,3992,Chevrolet,Camaro,Mauv,1999,87633.51,2,0.48,36987-3131,Kynthia McLleese,Female,Database Administrator IV,386-825-1385,kmclleesebs@about.me,Daytona Beach,United States,Florida,708 Mifflin Road,2018-03-03,63874-687,2018-05-05,Same Day,Air,32128,jcb,4.10E+15,Okay,1
2417,Gigazoom,413-96-8695,4451,Mercedes-Benz,CL-Class,Goldenrod,2009,70414.13,1,0.66,76119-1214,Anson Falks,Male,Payment Adjustment Coordinator,914-854-8656,afalksqe@forbes.com,Yonkers,United States,New York,74 Acker Center,2018-02-03,68645-468,2018-05-04,Standard Class,Truck,10705,mastercard,4.33E+15,Very Good,1
