customer_id,firstname,lastname,email_address,contact,branch_id,branch_latitude,branch_longitude,account_id,branch_city,branch_state,support_query_id,support_query_type,support_query_category,support_representative_id,call_duration,employee_id,empoyee_name,week_number,support_query_time_in_days
14297,Zachary,Gonzalez,Zachary.Gonzalez@bank.com,001-021-393-2993549143,1079,34.21639,-119.0376,13175720,Camarillo,Los_Angeles,12996,Personal Loan,4,60,13,60,Misty,1,4
19660,Benjamin,Adams,Benjamin.Adams@bank.com,001-929-799-42435757,1126,37.73604,-120.93549,23891129,Riverbank,Los_Angeles,13758,Vehicle Loan,1,53,13,53,Dexter,1,6
16280,Matthew,Dunlap,Matthew.Dunlap@bank.com,(431)140-67455293,1875,40.67705,-73.89125,10137073,Cypress Hills,New_York,13654,Home Loan,5,58,14,58,Johny,1,6
18393,Linda,Evans,Linda.Evans@bank.com,001-889-490-278850976,1675,39.00622,-77.4286,29457026,Sterling,New_York,10338,Education Loan,2,53,5,53,Dexter,1,6
10989,Amy,Lopez,Amy.Lopez@bank.com,2823724565,1811,41.85059,-87.882,11979355,Westchester,Chicago,11520,Vehicle Loan,1,61,7,61,Tom,1,5
12299,Stephanie,Aguirre,Stephanie.Aguirre@bank.com,001-793-159-012857064,1150,41.75338,-86.11084,13912795,Granger,Indiana/Indianapolis,13335,Personal Loan,4,65,11,65,Mickey,1,6
15640,Melissa,Ross,Melissa.Ross@bank.com,001-216-292-35945158,1552,44.99012,-123.02621,22878571,Keizer,Los_Angeles,14921,Vehicle Loan,1,54,9,54,Jerry,1,3
16418,Thomas,Williams,Thomas.Williams@bank.com,001-742-799-08525194,1847,43.61062,-72.97261,17440302,Rutland,New_York,10714,Personal Loan,4,57,13,57,Bob,1,4
14300,Melissa,Brooks,Melissa.Brooks@bank.com,(120)259-563953022,1283,39.33427,-76.43941,11272820,Middle River,New_York,13219,Personal Loan,4,52,5,52,Oswald,1,6
13428,Jamie,Smith,Jamie.Smith@bank.com,-89656441,1750,35.05266,-78.87836,10838180,Fayetteville,New_York,12287,Credit Card,3,57,7,57,Bob,1,4
16148,Sara,Boyle,Sara.Boyle@bank.com,003.422.5853579550,1922,33.72255,-116.37697,11298369,Palm Desert,Los_Angeles,11099,Vehicle Loan,1,52,13,52,Oswald,1,5
12777,April,Kelly,April.Kelly@bank.com,780.417.1601,1958,40.82232,-74.15987,29410047,Nutley,New_York,13751,Education Loan,2,58,8,58,Johny,1,3
15406,Matthew,Holloway,Matthew.Holloway@bank.com,(810)320-443554620,1940,44.27804,-88.27205,22771152,Kaukauna,Chicago,12296,Education Loan,2,63,6,63,Noddy,1,4
15916,Robert,Mata,Robert.Mata@bank.com,059-749-25465811,1615,47.76232,-122.2054,14452845,Bothell,Los_Angeles,11540,Personal Loan,4,65,15,65,Mickey,1,3
15153,Gregory,Young,Gregory.Young@bank.com,233-512-60215697,1513,39.78504,-85.76942,29937804,Greenfield,Indiana/Indianapolis,13603,Education Loan,2,56,13,56,Bluto,1,4
14645,Charles,Bennett,Charles.Bennett@bank.com,2201010478,1994,40.56754,-89.64066,27328319,Pekin,Chicago,12400,Personal Loan,4,63,13,63,Noddy,1,3
13157,Melissa,Moore,Melissa.Moore@bank.com,174-193-53295823,1813,33.95015,-118.03917,17705822,South Whittier,Los_Angeles,14373,Vehicle Loan,1,63,11,63,Noddy,1,3
16842,Jerry,Reilly,Jerry.Reilly@bank.com,583.769.1314543521,1085,47.80527,-122.24064,23276033,Bothell West,Los_Angeles,11740,Vehicle Loan,1,58,6,58,Johny,1,5
13056,Patrick,Hess,Patrick.Hess@bank.com,246-201-945656792,1391,35.61452,-88.81395,20561732,Jackson,Chicago,11457,Vehicle Loan,1,54,9,54,Jerry,1,4
14676,Pamela,Black,Pamela.Black@bank.com,817.335.748255951,1443,32.9156,-117.14392,13450293,Mira Mesa,Los_Angeles,12534,Vehicle Loan,1,60,10,60,Misty,1,5
10264,Rebecca,Tate,Rebecca.Tate@bank.com,001-713-624-60535357,1240,40.58654,-122.39168,27733242,Redding,Los_Angeles,14976,Credit Card,3,63,14,63,Noddy,1,3
11918,Lindsey,Scott,Lindsey.Scott@bank.com,-690453306,1780,39.57582,-105.11221,27712701,Ken Caryl,Denver,11348,Credit Card,3,52,10,52,Oswald,1,6
17228,Anne,Griffin,Anne.Griffin@bank.com,001-409-670-708456461,1575,28.90054,-81.26367,26794762,Deltona,New_York,10488,Personal Loan,4,59,7,59,Minnie,1,5
14442,Virginia,Smith,Virginia.Smith@bank.com,094.553.974551479,1852,40.68066,-73.47429,14995552,Massapequa,New_York,14982,Education Loan,2,52,7,52,Oswald,1,4
19928,Tasha,Adams,Tasha.Adams@bank.com,684719985,1922,33.72255,-116.37697,23497233,Palm Desert,Los_Angeles,12868,Education Loan,2,60,10,60,Misty,1,5
10960,Matthew,Green,Matthew.Green@bank.com,001-192-799-143050442,1223,39.43534,-84.20299,48539672,Lebanon,New_York,10752,Home Loan,5,53,10,53,Dexter,1,6
12730,Emily,Johnson,Emily.Johnson@bank.com,(981)597-1716,1774,42.30865,-83.48216,49639307,Canton,Detroit,13477,Home Loan,5,52,5,52,Oswald,1,4
15945,Whitney,Sanders,Whitney.Sanders@bank.com,039.622.1775,1518,38.70734,-77.02303,40992839,Fort Washington,New_York,14605,Vehicle Loan,1,51,11,51,Ash,1,3
16969,Matthew,Rocha,Matthew.Rocha@bank.com,742.502.6112552139,1391,35.61452,-88.81395,41564642,Jackson,Chicago,14193,Vehicle Loan,1,64,5,64,Popeye,1,4
17620,Leslie,Henry,Leslie.Henry@bank.com,001-142-952-0772566253,1755,31.76212,-95.63079,44423528,Palestine,Chicago,13162,Education Loan,2,61,13,61,Tom,1,4
18566,Meghan,Grant,Meghan.Grant@bank.com,-609258379,1402,34.63915,-120.45794,41707979,Lompoc,Los_Angeles,13258,Credit Card,3,50,6,50,Brock,1,3
13061,Eric,Hunt,Eric.Hunt@bank.com,310.247.537356124,1592,29.84576,-90.10674,45908829,Estelle,Chicago,12691,Home Loan,5,64,13,64,Popeye,1,4
15061,Diana,Schneider,Diana.Schneider@bank.com,265.223.8856,1931,34.77453,-96.67834,46316706,Ada,Chicago,14244,Personal Loan,4,58,8,58,Johny,1,4
14356,Benjamin,Mcfarland,Benjamin.Mcfarland@bank.com,081-155-71375416,1750,35.05266,-78.87836,45770718,Fayetteville,New_York,11387,Education Loan,2,56,6,56,Bluto,1,6
19960,Alexandra,Davidson,Alexandra.Davidson@bank.com,858-092-595757992,1321,41.48199,-81.79819,44888917,Lakewood,New_York,12330,Personal Loan,4,50,5,50,Brock,1,6
11251,Nicole,Jones,Nicole.Jones@bank.com,(278)658-998754267,1518,38.70734,-77.02303,45260891,Fort Washington,New_York,14884,Home Loan,5,65,11,65,Mickey,1,6
12935,Allen,Wright,Allen.Wright@bank.com,001-558-312-1003,1321,41.48199,-81.79819,41873315,Lakewood,New_York,11682,Home Loan,5,60,12,60,Misty,1,5
14220,Robert,Miller,Robert.Miller@bank.com,(018)765-9890,1755,31.76212,-95.63079,43598022,Palestine,Chicago,13262,Credit Card,3,53,7,53,Dexter,1,4
17816,Brian,Brown,Brian.Brown@bank.com,-512653773,1009,33.76446,-117.79394,42198463,North Tustin,Los_Angeles,11744,Credit Card,3,65,6,65,Mickey,1,3
10943,Anthony,Berry,Anthony.Berry@bank.com,436.244.649256242,1885,38.54491,-121.74052,45028588,Davis,Los_Angeles,14243,Education Loan,2,62,11,62,Timon,1,3
17547,Theresa,Green,Theresa.Green@bank.com,001-823-246-7360,1042,39.32011,-76.51552,45831434,Rosedale,New_York,12828,Personal Loan,4,57,15,57,Bob,1,5
17322,John,Graham,John.Graham@bank.com,001-075-631-4268,1967,33.44872,-86.78777,41639860,Vestavia Hills,Chicago,13267,Home Loan,5,54,8,54,Jerry,1,4
19338,Connie,Chase,Connie.Chase@bank.com,(815)358-8893,1726,39.45621,-77.96389,45117100,Martinsburg,New_York,13446,Credit Card,3,57,6,57,Bob,1,4
13025,Benjamin,Weber,Benjamin.Weber@bank.com,331-623-20525152,1539,35.25064,-91.73625,43473605,Searcy,Chicago,13076,Education Loan,2,51,5,51,Ash,1,3
13466,Mark,Brown,Mark.Brown@bank.com,660-958-1167531816,1328,26.68451,-80.66756,41454588,Belle Glade,New_York,14836,Home Loan,5,51,12,51,Ash,1,5
15405,William,Bradley,William.Bradley@bank.com,8597353579,1376,38.17492,-122.2608,43401855,American Canyon,Los_Angeles,10256,Personal Loan,4,56,12,56,Bluto,1,4
15296,Colin,Delgado,Colin.Delgado@bank.com,001-232-177-0887,1847,43.61062,-72.97261,41510041,Rutland,New_York,10351,Home Loan,5,62,12,62,Timon,1,4
19782,Rodney,Horton,Rodney.Horton@bank.com,(490)208-8509,1539,35.25064,-91.73625,45782763,Searcy,Chicago,11808,Personal Loan,4,59,6,59,Minnie,1,4
14940,Tiffany,Weiss,Tiffany.Weiss@bank.com,704-362-785658353,1615,47.76232,-122.2054,45077189,Bothell,Los_Angeles,11146,Personal Loan,4,56,5,56,Bluto,1,6
12609,Timothy,Garrett,Timothy.Garrett@bank.com,667.154.600359786,1280,42.97086,-82.42491,43191111,Port Huron,Detroit,10470,Vehicle Loan,1,53,6,53,Dexter,1,4
12707,Shirley,Kaufman,Shirley.Kaufman@bank.com,(690)564-42835006,1941,36.91023,-121.75689,46019089,Watsonville,Los_Angeles,13561,Personal Loan,4,53,15,53,Dexter,1,3
12037,Mr.,Richard,Mr..Richard@bank.com,404.451.2923,1397,40.64621,-73.97069,47005861,Kensington,New_York,12603,Personal Loan,4,64,5,64,Popeye,1,5
15121,Taylor,Salinas,Taylor.Salinas@bank.com,3525801094,1941,36.91023,-121.75689,40750904,Watsonville,Los_Angeles,10107,Credit Card,3,62,7,62,Timon,1,5
12205,Rose,Lopez,Rose.Lopez@bank.com,816.093.1853,1813,33.95015,-118.03917,48813597,South Whittier,Los_Angeles,13127,Home Loan,5,55,15,55,Olive,1,3
18312,Kyle,Johnson,Kyle.Johnson@bank.com,291.745.1078500721,1735,41.47892,-87.45476,42767957,Schererville,Chicago,14901,Education Loan,2,63,14,63,Noddy,1,3
15167,Karen,James,Karen.James@bank.com,001-318-580-11075213,1778,31.84568,-102.36764,44333820,Odessa,Chicago,11688,Credit Card,3,55,15,55,Olive,1,4
18812,April,Harris,April.Harris@bank.com,001-329-056-52345726,1735,41.47892,-87.45476,49712060,Schererville,Chicago,10725,Credit Card,3,63,12,63,Noddy,1,4
19522,Anthony,Smith,Anthony.Smith@bank.com,8950904422,1940,44.27804,-88.27205,42651917,Kaukauna,Chicago,11650,Home Loan,5,58,5,58,Johny,1,4
13388,Lori,Holt,Lori.Holt@bank.com,151.925.3850,1982,45.0408,-93.263,49026719,Columbia Heights,Chicago,14658,Education Loan,2,56,12,56,Bluto,1,6
16077,John,Watson,John.Watson@bank.com,001-608-451-4148519172,1350,43.16547,-77.70066,43782177,Gates-North Gates,New_York,10255,Personal Loan,4,51,6,51,Ash,1,6
15643,Mark,Pruitt,Mark.Pruitt@bank.com,146-229-397556357,1511,47.64995,-117.23991,43392601,Opportunity,Los_Angeles,14357,Education Loan,2,62,12,62,Timon,1,5
10991,Kevin,Rowland,Kevin.Rowland@bank.com,584.752.476550611,1878,39.32288,-76.72803,48893469,Woodlawn,New_York,14698,Credit Card,3,62,9,62,Timon,1,4
11981,Melissa,Collins,Melissa.Collins@bank.com,8513622918,1182,39.09112,-94.41551,43978804,Independence,Chicago,13600,Education Loan,2,58,5,58,Johny,1,5
17571,Ruth,Young,Ruth.Young@bank.com,834-013-02775116,1059,41.24255,-82.61573,40422874,Norwalk,New_York,11171,Home Loan,5,59,9,59,Minnie,1,6
12221,Patrick,Jennings,Patrick.Jennings@bank.com,001-209-273-85455158,1993,42.24113,-88.3162,45088483,Crystal Lake,Chicago,14986,Education Loan,2,54,7,54,Jerry,1,5
16795,Richard,Chase,Richard.Chase@bank.com,(415)200-5839546508,1479,45.53929,-122.38731,49396206,Troutdale,Los_Angeles,12019,Home Loan,5,61,6,61,Tom,1,4
18394,Blake,Jones,Blake.Jones@bank.com,001-533-661-553452650,1213,47.4943,-122.24092,45247791,Bryn Mawr-Skyway,Los_Angeles,14482,Vehicle Loan,1,61,14,61,Tom,1,5
14874,Matthew,Cortez,Matthew.Cortez@bank.com,347-976-9728,1310,32.5007,-94.74049,43546567,Longview,Chicago,11512,Personal Loan,4,61,15,61,Tom,1,4
19125,Charles,Thompson,Charles.Thompson@bank.com,(466)928-7563,1748,39.72943,-104.83192,46417644,Aurora,Denver,14736,Home Loan,5,61,15,61,Tom,1,4
15696,Taylor,Duncan,Taylor.Duncan@bank.com,001-370-493-69505259,1813,33.95015,-118.03917,46396301,South Whittier,Los_Angeles,10168,Credit Card,3,53,9,53,Dexter,1,5
18743,Joshua,Hill,Joshua.Hill@bank.com,328-422-7314,1247,36.61033,-88.31476,45539483,Murray,Chicago,14491,Home Loan,5,59,15,59,Minnie,1,6
14870,Benjamin,Myers,Benjamin.Myers@bank.com,029-286-80215446,1676,33.7207,-116.21677,47305295,Indio,Los_Angeles,13614,Education Loan,2,57,9,57,Bob,1,3
15015,Mark,Hunt,Mark.Hunt@bank.com,046-937-86895692,1186,32.42067,-104.22884,47151718,Carlsbad,Denver,12553,Credit Card,3,58,13,58,Johny,1,6
13474,Mary,Coleman,Mary.Coleman@bank.com,-358852289,1229,42.58342,-71.8023,42812296,Fitchburg,New_York,14171,Home Loan,5,61,11,61,Tom,1,3
19855,Jamie,Lewis,Jamie.Lewis@bank.com,(373)854-30295794,1615,47.76232,-122.2054,45890353,Bothell,Los_Angeles,10739,Education Loan,2,62,8,62,Timon,1,4
11807,Jacqueline,Lopez,Jacqueline.Lopez@bank.com,001-288-787-2271,1093,41.16704,-73.20483,44376588,Bridgeport,New_York,10069,Home Loan,5,50,15,50,Brock,1,5
17382,Christina,Thornton,Christina.Thornton@bank.com,583-017-9509540674,1247,36.61033,-88.31476,49068193,Murray,Chicago,13891,Home Loan,5,51,12,51,Ash,1,4
12787,Rachel,Higgins,Rachel.Higgins@bank.com,-222528573,1321,41.48199,-81.79819,49436818,Lakewood,New_York,11934,Personal Loan,4,56,14,56,Bluto,1,4
18546,Sara,Underwood,Sara.Underwood@bank.com,84-2445,1955,33.52253,-117.70755,49914770,Laguna Niguel,Los_Angeles,11774,Personal Loan,4,62,10,62,Timon,1,4
17008,Rebecca,Cameron,Rebecca.Cameron@bank.com,-835757224,1436,32.35126,-95.30106,48903792,Tyler,Chicago,14646,Credit Card,3,60,9,60,Misty,1,3
19070,Seth,Kent,Seth.Kent@bank.com,935-084-989857556,1397,40.64621,-73.97069,46729959,Kensington,New_York,13551,Vehicle Loan,1,55,7,55,Olive,1,3
11601,Jeffrey,Alvarado,Jeffrey.Alvarado@bank.com,001-727-056-141352391,1852,40.68066,-73.47429,45920105,Massapequa,New_York,13905,Vehicle Loan,1,65,10,65,Mickey,1,5
10633,Kelsey,Patel,Kelsey.Patel@bank.com,804-566-1513573601,1485,27.71809,-82.35176,48206907,Sun City Center,New_York,13880,Education Loan,2,65,6,65,Mickey,1,5
17714,Erin,Rosario,Erin.Rosario@bank.com,001-859-481-9707,1936,39.96097,-75.60804,40897833,West Chester,New_York,13608,Vehicle Loan,1,61,8,61,Tom,1,5
10659,James,Black,James.Black@bank.com,(241)017-7541,1550,31.12406,-97.90308,40331570,Copperas Cove,Chicago,12594,Vehicle Loan,1,57,9,57,Bob,1,5
14202,Charles,Garrison,Charles.Garrison@bank.com,225.777.22485388,1813,33.95015,-118.03917,49025090,South Whittier,Los_Angeles,11509,Education Loan,2,50,6,50,Brock,1,5
16832,Sarah,Green,Sarah.Green@bank.com,(199)871-263957748,1974,37.60876,-77.37331,45863583,Mechanicsville,New_York,14616,Personal Loan,4,55,11,55,Olive,1,5
18560,Breanna,Sullivan,Breanna.Sullivan@bank.com,826.654.7361,1675,39.00622,-77.4286,47070406,Sterling,New_York,12740,Home Loan,5,53,15,53,Dexter,1,6
13063,Felicia,Davis,Felicia.Davis@bank.com,703.318.8350589486,1939,40.94065,-73.99681,45895397,Dumont,New_York,11912,Credit Card,3,51,6,51,Ash,1,5
10832,Ryan,Herrera,Ryan.Herrera@bank.com,961-829-551557013,1021,41.15376,-87.88754,42450479,Bourbonnais,Chicago,11090,Vehicle Loan,1,61,7,61,Tom,1,4
14852,Jonathan,Thompson,Jonathan.Thompson@bank.com,001-712-783-30305499,1982,45.0408,-93.263,48049276,Columbia Heights,Chicago,13945,Credit Card,3,53,6,53,Dexter,1,5
16801,Amy,Andrews,Amy.Andrews@bank.com,297-128-154158999,1548,37.95143,-91.77127,45941196,Rolla,Chicago,11571,Personal Loan,4,61,6,61,Tom,1,6
19976,Nichole,Miller,Nichole.Miller@bank.com,001-759-326-931151739,1672,25.67927,-80.31727,45442203,Kendall,New_York,13197,Education Loan,2,61,12,61,Tom,1,3
18810,John,Thompson,John.Thompson@bank.com,419-750-616559806,1949,33.98154,-81.23621,45573875,Lexington,New_York,11456,Vehicle Loan,1,62,7,62,Timon,1,3
11177,Tami,Fields,Tami.Fields@bank.com,-70056594,1994,40.56754,-89.64066,43455458,Pekin,Chicago,10525,Personal Loan,4,58,15,58,Johny,1,3
14073,Sylvia,Humphrey,Sylvia.Humphrey@bank.com,676-510-8366557655,1774,42.30865,-83.48216,43945723,Canton,Detroit,13384,Education Loan,2,64,6,64,Popeye,1,5
11570,Sharon,Smith,Sharon.Smith@bank.com,5889540708,1233,26.2173,-80.22588,44190361,North Lauderdale,New_York,14059,Home Loan,5,63,14,63,Noddy,1,3
13180,Joseph,Jenkins,Joseph.Jenkins@bank.com,001-358-984-7542,1144,41.57721,-93.71133,45557960,West Des Moines,Chicago,14004,Credit Card,3,57,12,57,Bob,1,3
19623,Albert,Nixon,Albert.Nixon@bank.com,-56256601,1922,33.72255,-116.37697,46988660,Palm Desert,Los_Angeles,10089,Vehicle Loan,1,62,10,62,Timon,1,4
10769,John,Booker,John.Booker@bank.com,442-395-510354174,1614,45.49428,-122.86705,42125023,Aloha,Los_Angeles,14949,Vehicle Loan,1,58,6,58,Johny,1,3
16006,Robert,Wood,Robert.Wood@bank.com,001-656-197-4060,1483,34.06635,-84.67837,48831872,Acworth,New_York,13731,Education Loan,2,56,10,56,Bluto,1,6
18235,Janet,Cox,Janet.Cox@bank.com,745.824.0013,1532,41.72059,-87.70172,43769265,Evergreen Park,Chicago,13533,Vehicle Loan,1,58,13,58,Johny,1,3
15845,Sean,Hall,Sean.Hall@bank.com,853-519-5651,1990,40.81,-73.9625,49862966,Morningside Heights,New_York,12436,Education Loan,2,65,6,65,Mickey,1,4
10800,Thomas,Kennedy,Thomas.Kennedy@bank.com,001-504-692-815652504,1673,38.58894,-89.99038,46247505,Fairview Heights,Chicago,10223,Education Loan,2,64,5,64,Popeye,1,5
15793,Margaret,Baxter,Margaret.Baxter@bank.com,-3088547961,1283,39.33427,-76.43941,46669326,Middle River,New_York,13019,Education Loan,2,57,7,57,Bob,1,5
14530,Thomas,Bean,Thomas.Bean@bank.com,069.718.94715427,1563,47.92526,-97.03285,48781236,Grand Forks,Chicago,12321,Credit Card,3,51,11,51,Ash,1,4
11641,Andrea,Nelson,Andrea.Nelson@bank.com,001-534-157-2205,1575,28.90054,-81.26367,44349264,Deltona,New_York,13217,Personal Loan,4,57,13,57,Bob,1,4
11393,Nicole,Williams,Nicole.Williams@bank.com,-163459717,1748,39.72943,-104.83192,41804610,Aurora,Denver,13589,Home Loan,5,53,10,53,Dexter,1,4
17342,Aimee,Wells,Aimee.Wells@bank.com,343-409-2625563739,1587,35.88264,-80.08199,43420120,Thomasville,New_York,14809,Vehicle Loan,1,57,13,57,Bob,1,5
11233,Carol,Ortiz,Carol.Ortiz@bank.com,910-102-409856084,1057,41.8542,-87.66561,41849635,Lower West Side,Chicago,11555,Credit Card,3,59,9,59,Minnie,1,4
16114,Stephen,Richardson,Stephen.Richardson@bank.com,001-151-386-737050947,1786,45.16024,-93.08883,48171613,Lino Lakes,Chicago,11245,Credit Card,3,58,13,58,Johny,1,4
12324,Kathleen,Davis,Kathleen.Davis@bank.com,560-434-8248,1092,41.0051,-73.78458,47186551,Scarsdale,New_York,14412,Home Loan,5,56,5,56,Bluto,1,4
15173,Karen,Evans,Karen.Evans@bank.com,001-953-648-6529594982,1982,45.0408,-93.263,40955087,Columbia Heights,Chicago,13720,Personal Loan,4,63,12,63,Noddy,1,4
17799,Ronald,Young,Ronald.Young@bank.com,868-062-9451,1182,39.09112,-94.41551,42355159,Independence,Chicago,10402,Credit Card,3,64,7,64,Popeye,1,3
18402,Krystal,James,Krystal.James@bank.com,-478452388,1233,26.2173,-80.22588,49511934,North Lauderdale,New_York,10346,Vehicle Loan,1,57,5,57,Bob,1,4
19730,Stacey,Espinoza,Stacey.Espinoza@bank.com,6406205988,1949,33.98154,-81.23621,47011860,Lexington,New_York,12916,Personal Loan,4,58,8,58,Johny,1,4
13742,Sonya,Peterson,Sonya.Peterson@bank.com,672.277.5683,1057,41.8542,-87.66561,43858418,Lower West Side,Chicago,10198,Personal Loan,4,64,13,64,Popeye,1,4
17279,Lisa,Spears,Lisa.Spears@bank.com,158.534.0751,1376,38.17492,-122.2608,48897604,American Canyon,Los_Angeles,11489,Credit Card,3,58,9,58,Johny,1,4
16366,Ryan,Shelton,Ryan.Shelton@bank.com,905-377-91775102,1436,32.35126,-95.30106,42013163,Tyler,Chicago,12468,Home Loan,5,59,9,59,Minnie,1,4
19281,Samuel,Garcia,Samuel.Garcia@bank.com,560.164.2891,1196,36.02506,-86.77917,46149884,Brentwood Estates,Chicago,13698,Vehicle Loan,1,57,14,57,Bob,1,6
15466,Tamara,Wilson,Tamara.Wilson@bank.com,(085)207-0745,1742,29.65163,-82.32483,45764187,Gainesville,New_York,14420,Credit Card,3,55,13,55,Olive,1,4
18960,David,Fowler,David.Fowler@bank.com,-321356428,1114,33.50921,-111.89903,41687524,Scottsdale,Phoenix,12137,Vehicle Loan,1,54,5,54,Jerry,1,3
15489,Tracy,Butler,Tracy.Butler@bank.com,-57057362,1007,34.09611,-118.10583,49645151,San Gabriel,Los_Angeles,11423,Home Loan,5,50,14,50,Brock,1,4
10588,Jeanette,Pena,Jeanette.Pena@bank.com,001-731-606-8764,1719,41.55815,-73.0515,45074478,Waterbury,New_York,12383,Vehicle Loan,1,55,10,55,Olive,1,5
17224,Robert,Flores,Robert.Flores@bank.com,001-775-853-23085234,1479,45.53929,-122.38731,44928805,Troutdale,Los_Angeles,14989,Education Loan,2,65,7,65,Mickey,1,3
10072,Jaclyn,Jones,Jaclyn.Jones@bank.com,181.853.762550842,1774,42.30865,-83.48216,49202946,Canton,Detroit,14057,Personal Loan,4,65,7,65,Mickey,1,5
19160,Joseph,Norris,Joseph.Norris@bank.com,(166)387-2414,1541,40.63316,-74.13653,40529494,Port Richmond,New_York,10957,Personal Loan,4,56,12,56,Bluto,1,5
13364,Maria,Mcconnell,Maria.Mcconnell@bank.com,001-035-050-1634,1267,46.32374,-120.00865,43950971,Sunnyside,Los_Angeles,11930,Credit Card,3,62,13,62,Timon,1,5
17373,Stacy,Taylor,Stacy.Taylor@bank.com,-7247545148,1885,38.54491,-121.74052,49137655,Davis,Los_Angeles,11332,Credit Card,3,55,5,55,Olive,1,4
10209,Courtney,Adkins,Courtney.Adkins@bank.com,2073408807,1213,47.4943,-122.24092,45868480,Bryn Mawr-Skyway,Los_Angeles,10582,Vehicle Loan,1,62,10,62,Timon,1,5
12619,Maria,Wright,Maria.Wright@bank.com,(987)689-848851731,1007,34.09611,-118.10583,42712253,San Gabriel,Los_Angeles,13816,Personal Loan,4,55,11,55,Olive,1,3
17232,Jonathan,Williams,Jonathan.Williams@bank.com,443.772.569450697,1663,40.65538,-74.38987,46753998,Scotch Plains,New_York,10122,Home Loan,5,53,12,53,Dexter,1,4
18164,Robert,Stone,Robert.Stone@bank.com,274.689.21625268,1539,35.25064,-91.73625,43210299,Searcy,Chicago,10775,Personal Loan,4,53,13,53,Dexter,1,5
15604,Kimberly,Brady,Kimberly.Brady@bank.com,5328789351,1092,41.0051,-73.78458,47809672,Scarsdale,New_York,10612,Credit Card,3,51,9,51,Ash,1,3
14682,Brian,Clark,Brian.Clark@bank.com,046-212-7457,1411,40.72371,-73.95097,42545271,Greenpoint,New_York,14043,Credit Card,3,53,12,53,Dexter,1,4
17650,Elizabeth,Bailey,Elizabeth.Bailey@bank.com,001-226-487-7869516635,1350,43.16547,-77.70066,48090346,Gates-North Gates,New_York,11780,Personal Loan,4,60,8,60,Misty,1,4
10444,Philip,Griffin,Philip.Griffin@bank.com,-44237589,1525,41.9001,-71.08977,43217822,Taunton,New_York,14389,Home Loan,5,57,5,57,Bob,1,4
17545,Steven,Serrano,Steven.Serrano@bank.com,(559)725-7016,1863,42.4251,-71.06616,49741715,Malden,New_York,13849,Education Loan,2,63,12,63,Noddy,1,5
13632,Samantha,Patel,Samantha.Patel@bank.com,745.068.835358046,1800,34.09668,-117.71978,43621497,Claremont,Los_Angeles,14053,Personal Loan,4,50,5,50,Brock,1,4
11129,Brittany,Krueger,Brittany.Krueger@bank.com,012-572-32575887,1240,40.58654,-122.39168,47123690,Redding,Los_Angeles,14027,Credit Card,3,55,11,55,Olive,1,3
11383,Emily,Gates,Emily.Gates@bank.com,090-453-1918,1659,47.38093,-122.23484,47715526,Kent,Los_Angeles,11718,Home Loan,5,63,7,63,Noddy,1,4
14559,Claire,Cardenas,Claire.Cardenas@bank.com,-843152004,1247,36.61033,-88.31476,42844048,Murray,Chicago,11137,Home Loan,5,54,9,54,Jerry,1,6
12383,John,Benson,John.Benson@bank.com,772.651.1013,1059,41.24255,-82.61573,42332843,Norwalk,New_York,12366,Home Loan,5,52,8,52,Oswald,1,4
13110,Joseph,Johnson,Joseph.Johnson@bank.com,-58115937,1883,41.50343,-74.01042,41623999,Newburgh,New_York,10171,Credit Card,3,63,7,63,Noddy,1,6
16882,Donna,Jenkins,Donna.Jenkins@bank.com,84-6949,1931,34.77453,-96.67834,46614489,Ada,Chicago,11526,Vehicle Loan,1,59,11,59,Minnie,1,4
15815,Stephanie,Weaver,Stephanie.Weaver@bank.com,869.791.1426,1327,38.06084,-97.92977,40925331,Hutchinson,Chicago,10836,Personal Loan,4,56,12,56,Bluto,1,6
13863,Alexander,Proctor,Alexander.Proctor@bank.com,411.667.7230,1936,39.96097,-75.60804,46399168,West Chester,New_York,10415,Personal Loan,4,63,11,63,Noddy,1,3
13473,Jocelyn,Johnston,Jocelyn.Johnston@bank.com,7706083335,1861,43.91452,-69.96533,43215671,Brunswick,New_York,12199,Home Loan,5,60,9,60,Misty,1,4
13469,Michelle,Miller,Michelle.Miller@bank.com,567-603-733357904,1173,40.57788,-73.95958,45702261,Brighton Beach,New_York,10348,Education Loan,2,52,9,52,Oswald,1,4
18597,Taylor,Hickman,Taylor.Hickman@bank.com,845-466-3407,1047,30.5427,-97.54667,42681803,Hutto,Chicago,11455,Personal Loan,4,62,9,62,Timon,1,3
10612,Derrick,Dalton,Derrick.Dalton@bank.com,013.267.5620,1885,38.54491,-121.74052,43424192,Davis,Los_Angeles,14553,Education Loan,2,56,7,56,Bluto,1,4
15523,Steven,Ramirez,Steven.Ramirez@bank.com,125-311-1754,1046,46.09273,-88.64235,47457949,Iron River,Menominee,10085,Home Loan,5,53,12,53,Dexter,1,6
19642,John,Thompson,John.Thompson@bank.com,-414556855,1774,42.30865,-83.48216,49591993,Canton,Detroit,13001,Vehicle Loan,1,51,6,51,Ash,1,3
18534,Xavier,Reynolds,Xavier.Reynolds@bank.com,(142)974-4400516253,1124,33.41012,-91.06177,46424469,Greenville,Chicago,14354,Personal Loan,4,57,10,57,Bob,1,4
